msg,Class,notice,vaccine,route,infected,disaster,missing
"[나주시청] 금일0시부로 사회적 거리두기 2단계로 격상, 백신접종자도 실내외 마스크착용 필수, 수도권, 타시도 방문자는 선별진료소 진단검사를 받으시기 바랍니다.",0,1,0,0,0,0,0
"[행정안전부] 전국적으로 폭염이 심합니다. 외출 자제, 물 마시기, 실외작업장 폭염 안전수칙(물, 그늘, 휴식) 준수, 무더위쉼터 이용 등 안전에 유의 바랍니다.",4,0,0,0,0,1,0
[청주시청] 7.8.(목)18시 ~ 7.10.(토)20시 역전할머니맥주 용암광장점(상당구 용암동 1642) 방문자는 가까운 보건소에서 코로나19 검사 바랍니다.,2,0,0,1,0,0,0
"[군포시청] 7월 16일 14시 기준 전일 대비 확진자 4명 발생, 상세내용은 군포시 홈페이지, SNS 등 참조바랍니다. pf.kakao.com/_eDSsxb",3,0,0,0,1,0,0
[연수구청]55~59세(62~66년생)코로나백신접종 사전예약 안내(7.24 18시까지)①홈페이지 ncvr.kdca.go.kr ②콜센터1339③보건소749-8910,1,0,1,0,0,0,0
[안양시청] 7.16.(금)11:00 기준 코로나19 신규확진자 16명 발생. url.kr/gbfpqn 의심증상 발현시 가까운 선별진료소에서 검사 받으세요.,3,0,0,0,1,0,0
"[전남도청] 7.10.~13. 경남 창원시 마산회원구 소재 스카이클럽(베트남인 전용) 방문자는 즉시 검사받고, 타지역 방문자는 7일 이내 선별진료소 검사받으세요.",2,0,0,1,0,0,0
"[부산시]7.16(금)코로나19확진57명(서1,동5,영도1,부산진7,동래9,남6,북8,해운대8,사하3,금정2,연제2,수영1,기장3,해외1)입니다.(11시기준)",3,0,0,0,1,0,0
[오산시청] 7월 16일 13시 기준 확진자 2명 발생. 자세한 내용은 pf.kakao.com/_ubxjxdxb를 참조하시기 바랍니다.,3,0,0,0,1,0,0
"[광주광역시]7.12(월)~7.14(수) KJB광주은행 만호마재지점(서구 금화로23, 금호동)을 방문하신 분은 거주지 보건소에서 검사 받으시기 바랍니다.",2,0,0,1,0,0,0
"[포항시청]코로나19 확진자 동선 안내
 7.13 시외버스 (부산서부터미널12:40→포항시외버스터미널13:40)
 탑승객은 보건소에서 검사바랍니다.",2,0,0,1,0,0,0
[순천시청] 7.12.(월) 11:30~12:00 한화건설 함바식당(서면 건보길 63) 이용자는 금일 중 보건소 선별진료소에서 검사바랍니다.,2,0,0,1,0,0,0
"[완도군청] 오늘 낮 체감온도 32도 ▶임산부 및 노약자 야외활동을 자제▶실외작업장 폭염안전수칙(물,그늘,휴식)지키기▶물 충분히 마시기 등 안전에 유의바랍니다..",0,1,0,0,0,0,0
"[부산시]코로나19 해운대임시선별검사소 운영: 무증상자 등 검사희망자, 장소(옛 해운대역 광장), 운영시간(15시~21시)",0,1,0,0,0,0,0
"[경남도청]7.10.(토)~7.13.(화) 스카이 클럽(창원시 마산회원구 합성동 126-2, 301호) 방문자는 가까운 보건소에서 예약 후 검사 바랍니다.",2,0,0,1,0,0,0
[송파구청] 7.10(토) 21:30~22:10 방이2동 간판없음(백제고분로 455) 방문자는 가까운 선별진료소에서 검사 받으시길 바랍니다.,2,0,0,1,0,0,0
"[고성군청] 7.16.12시기준, 확진자3명(고성28,29,30번)발생▲거주지 방역완료▲동선 및 역학조사 진행중입니다.",3,0,0,0,1,0,0
"[행정안전부] 오늘 12시15분 제주(제주북부,제주산간) 호우경보, 산사태ㆍ상습침수 등 위험지역 대피, 외출자제 등 안전에 주의바랍니다",4,0,0,0,0,1,0
"[제주도] 제주도 남부,북부,서부,산지에 호우특보가 발효중이오니 해안가,하천변 등 위험지역 출입금지 및 침수예방 등 안전관리에 철저를 바랍니다.",4,0,0,0,0,1,0
[아산시청]7.16.(금) 오전 3시~4시30분경 신정호수로 입수 또는 산책중인 여성(30대초반)을 목격하신분께서는 아산소방서(538-0303)으로 연락바랍니다.,5,0,0,0,0,0,1
"[통영시청]7월16월10시기준 확진자6명(95번 타지역접촉/96, 98~100번 유흥관련/97번 자가격리중)발생,역학조사 및 동선 파악중,세부사항 홈페이지 참고.",3,0,0,0,1,0,0
"[연수구청]7월16일 10:30기준 코로나19 확진자12명(1034~1045번)발생(접촉자9,해외입국2,유증상1)
 blog.naver.com/yeonsulife",3,0,0,0,1,0,0
"[사상구청] 60~74세 (6월 아스트라제네카 사전예약 후 취소된 분) 
 사전예약 가능합니다.(7.12~7.24.), 사상구청콜센터(310-7940)",1,0,1,0,0,0,0
[서울시청] 07.16.(금) 00시 기준 서울시 신규 확진자 570명 발생. 자치구별 현황 및 동선 등은 bityl.co/6I7T 참고하시기 바랍니다. ☎120,3,0,0,0,1,0,0
"[대구광역시] 16일 0시 기준 확진자 32명 발생. 지역발생(수성구13, 달서구5, 동구4, 북구3, 서구2, 중구1, 남구1, 달성1, 경북2).",3,0,0,0,1,0,0
"[양평군청] 7월 16일 11시 기준 코로나19 확진자 6명(자가격리자 5명) 발생, 관련 사항은 www.yp21.go.kr/corona.jsp 참고하세요.",3,0,0,0,1,0,0
"[문경시청] 코로나 예방접종 사전예약안내 온라인, 전화예약가능
 대상자:55-59세(62~66년생) 기간:7.14~7.24 
 보건소 콜센터 054-550-8085",1,0,1,0,0,0,0
"[성남시청] 7월 16일 0시기준 신규확진자 41명(수정구 8, 중원구 13, 분당구 15, 타지역 5)이 발생하였습니다. corona.seongnam.go.kr",3,0,0,0,1,0,0
"[제주도]16일 0시 기준 확진자 10명 발생(누적확진1,452명,완치1,281명,사망1명,자가격리1,070명) covid19.jeju.go.kr/info.jsp",3,0,0,0,1,0,0
"[진주시청]7월 5~13일 평거동 소재 가인베트남노래타운, 란 노래방, 미스앤유, 오케이베트남노래방 방문자는 보건소(749-5714)에서 검사받으시기 바랍니다.",2,0,0,1,0,0,0
"[증평군청] 7월 16일 11시기준 확진자 2명 발생(관내확진자 접촉 2). 마스크 착용 등 방역수칙 준수해주시고, 자세한 사항은 홈페이지를 참조하시기 바랍니다.",3,0,0,0,1,0,0
"[강릉시청]강릉시 519번 관련, 7월12일(월) 21:20~23:00 몬스터짐 입암점(성덕로316-17, 2층) 이용자는 반드시 보건소에서 검사바랍니다.",2,0,0,1,0,0,0
"[서산시청] 7월 16일(금) 11:00 기준 확진자 2명(서산346~347번 / 자가격리 중 확진 2, 이동 동선 없음)▲수도권 등 타지역 방문 자제 바랍니다.",3,0,0,0,1,0,0
"[남동구청] 7월 16일 11시 기준 확진자 10명 발생(확진자 접촉자 6명, 유증상자 4명) bit.ly/32xaldz 참조바랍니다",3,0,0,0,1,0,0
"[인천시청] 인천(옹진군 제외) 폭염주의보 발효 중. 무더운 시간대(11~16시) 외출 자제, 물 많이 마시기, 외출 시 양산, 음료 지참 등 건강유의 바랍니다.",4,0,0,0,0,1,0
"[부평구청]7월16일 11시기준 확진환자 총17명 발생(접촉2명,가족1명,자가격리5명,유증상8명,해외입국1명). 역학조사중. 방역예정. bit.ly/39SGMXI",3,0,0,0,1,0,0
"[용인시청] 7월 16일 0시 기준 확진자 28명입니다. 기침, 발열 등 의심증상 발현시 가까운 선별진료소에서 검사 받으세요. corona.yongin.go.kr",3,0,0,0,1,0,0
[강원도청] 7.15.(목) 도내 코로나19 확진 28명(춘천2<해외1> 원주2 강릉9 동해2 태백1 속초4 삼척6 양양2)▶감기증상시 접촉을 피하시고 검사 당부,3,0,0,0,1,0,0
"[진천군청] 7월 16일 10시 기준 확진자 1명 발생 (7.15 확진). 손씻기,마스크착용 등 방역수칙 준수 바랍니다.",3,0,0,0,1,0,0
"[청주시청] 7월15일 확진자 10명 발생(감염경로 조사중2, 청주 확진자 접촉3, 타지역 확진자 접촉2, 격리중 확진2, 해외입국자1). ▲홈페이지 참조",3,0,0,0,1,0,0
"[미추홀구청] 7월 16일 10시30분 기준 코로나19 확진자 12명 발생, http://reurl.kr/198106F1CAE 참조바랍니다.",3,0,0,0,1,0,0
"[동두천시청] 7월 16일 0시 기준 일일 확진자 2명 발생(518~519번), 홈페이지 및 블로그 참고바랍니다. c11.kr/ddc21",3,0,0,0,1,0,0
"[아산시청] 7월15일 확진자 4명(767~770번, 가족 1, 조사중 3) / 나와 내 가족의 안전을 위해 강화된거리두기 준수와 빠른 검사에 적극 동참해주세요.",3,0,0,0,1,0,0
[여수시청] 7.10.(토) ③19:09~19:44 콩불 여수중앙점 현금결제자는 증상유무 관계없이 금일 중 보건소 선별진료소에서 검사 바랍니다.,2,0,0,1,0,0,0
[여수시청] 동선안내 7.10.(토) ①13:40~14:00 세븐스타코인노래방(여서동) ②15:21~15:29 디저트39(교동점) 현금결제자,2,0,0,1,0,0,0
"[서천군청] 7월16일(금) 09시기준 확진자 1명 발생(서천98번).이동동선등 역학조사중으로 추후 군홈페이지 게시 예정이며, 군민들은 개인방역수칙 준수바랍니다.",3,0,0,0,1,0,0
"[전주시청]7.16(금) 현재기준 1명 발생(전일 4명 / corona.jeonju.go.kr)
 나와 내가족의 안전을 위해 강화된거리두기에 적극 동참하여 주십시오",3,0,0,0,1,0,0
"[수원시청] 7월 16일 10시 기준, 수원 확진자 27명 발생. 기침, 발열 등 의심증상 있으면 가까운 선별진료소에서 검사받으세요. me2.kr/s0byp",3,0,0,0,1,0,0
"[세종시청] 7월 16일 0시 전일 확진자 7명(620~626번) 발생. (확진자 가족 및 접촉 4, 조사중 3) 자세한 사항은 시홈페이지 참고바랍니다.",3,0,0,0,1,0,0
"[고양시청] 7.15.(목) 일일 확진자 31명(덕양구13, 일산동구7,일산서구7,타지역거주4)타지역확진 고양시민2명 https://han.gl/iMmgw 참조",3,0,0,0,1,0,0
"[영월군청] 7.16.(금) 09시 기준 확진자(영월48번) 1명 발생, 자가격리 중 발생으로 관내 이동 동선 없습니다.",3,0,0,0,1,0,0
[창원시청] 7월 15일 확진자 32명 발생. (창원1001~1032 ▲의창구5 ▲성산구14 ▲마산합포구2 ▲마산회원구4 ▲진해구3 ▲타지역2 ▲격리중2),3,0,0,0,1,0,0
"[천안시청]확진자19명[유흥관련9, 타지역관련4, 격리중1, 조사중3, 관내접촉2] 발생. 모든실내와 2m거리두기가 안되는 실외에서도 마스크착용은 필수입니다.",3,0,0,0,1,0,0
"[서울시청]7/4(일)~13(화) 관악구 은천로 28 봉일프라자 소재 사우나, 휘트니스, 골프장 방문자는 가까운 보건소에서 코로나19 검사받으시기 바랍니다☎120",2,0,0,1,0,0,0
[곡성군청] 7.13(화) 11:59~12:34 맹성식당(입면 송전로 6) 방문자는 선별진료소(09:00~19:30)에서 검사받으시기 바랍니다.,2,0,0,1,0,0,0
[곡성군청] 7.15(목) 곡성 확진자 1명 발생((해외입국자). 관내 동선 없습니다.,3,0,0,0,1,0,0
"[보성군] 7.16.(금) 확진자 1명 발생(서울 거주, 부모님댁 방문), 7.14.(수) 복내면 만리장성식당을 방문하신 분은 보건소 선별진료소에서 검사받으세요.",2,0,0,1,0,0,0
"[양주시청] 7월 16일 00시 기준, 확진자 3명 발생(양주시705~707번)관련정보는 홈페이지 및 블로그 참고바랍니다. http://c11.kr/o1wn",3,0,0,0,1,0,0
[파주시청] 7월 16일 0시 기준 확진자 9명 발생(1349~1357번). 홈페이지 및 블로그 vo.la/DVULs 참조바랍니다.,3,0,0,0,1,0,0
"[상주시청]55-59세(62~66년생)코로나예방접종예약(7.14.~7.24.)
 보건소(054-537-6522)질병청(1339)누리집(ncvr.kdca.go.kr)",1,0,1,0,0,0,0
"[전남도청] 7.15(목) 24시 기준 확진자 8명(목포3,광양1,무안1,완도2/ 해외1) ▲확진자가 많이 발생하는 수도권 등 타지역 방문·접촉 삼가시길 바랍니다",3,0,0,0,1,0,0
"[울산광역시] 7.16. 0시 기준 코로나19 확진자 14명(중2, 동9, 북3) ▲경남권 확진자 증가 ▲유흥주점 접객원 주 1회 반드시 검사바랍니다.",3,0,0,0,1,0,0
"[경상북도청] 7월16일 0시 기준 코로나19 신규확진자 12명(포항2,구미1,경주2,영주1,경산2<대구거주1>,칠곡4) 발생. 자세한 내용은 시군 홈페이지 게재",3,0,0,0,1,0,0
"[목포시청] 7/14(수) 23:00~7/15(목) 02:30, CGV목포평화광장점 방문자는 보건소선별진료소에서 즉시 검사바랍니다.(마스크착용등 방역수칙 준수)",2,0,0,1,0,0,0
[광주광역시] 7.16일 0시기준 확진자 23명 발생. 16명의 동선 및 접촉자 조사중. 7명은 자가격리중 확진되어 동선없음. https://c11.kr/moaz,3,0,0,0,1,0,0
[포천시청] 7월 16일 0시 기준 코로나19 일일 확진자 1명(562번) 발생. 관련 내용은 홈페이지 및 블로그 참고 바랍니다. c11.kr/qksr,3,0,0,0,1,0,0
"[광양시청] 7.15.(목)24:00기준 확진자 1명 발생. 타지역 방문 및 타지역 거주자 만남 자제, 가벼운 감기증상도 즉시 선별진료소(광양읍) 검사바랍니다.",3,0,0,0,1,0,0
"[군산시청]
 ▲7/16(금)08시기준 전일4명 확진자발생(314~317)
 ▲확진자접촉자3/자가격리중 확진1
 ▲수도권에서 온 방문자등 접촉자제 및 방역수칙 준수요망",3,0,0,0,1,0,0
[완도군청]금일읍 임시선별진료소 운영안내▶7. 16.(금) 10:00~11:30 금일 감목리 다목적문화센터. 코로나19 의심 주민들께서는 검사하시기 바랍니다.,0,1,0,0,0,0,0
[보령시청] 7월16일(금) 08:00 기준 보령시 신규 확진자 5명 발생(보령시 165번 접촉자)자세한 사항은 홈페이지 및 SNS를 참고하시기 바랍니다.,3,0,0,0,1,0,0
"[완도군청]금일읍 관련 2명(국내1, 외국인1) 추가발생. 2명 모두 밀접접촉자로 격리 중 2차 검사로 확진. 주민들께서는 마스크 착용을 해주시기 바랍니다.",3,0,0,0,1,0,0
"[삼척시청] 7.15(목) 확진자 4명(삼척30~33번) 추가 발생. 수도권 및 타지역 방문, 외출과 사적모임 자제 등 개인 방역수칙을 준수바랍니다.",3,0,0,0,1,0,0
"[이천시청] 7월 15일 확진자 8명 발생(확진자접촉1,자가격리1,유증상개별검사6) 자세한 내용은 홈페이지(icheon.go.kr) 및 블로그 참조바랍니다.",3,0,0,0,1,0,0
"[진주시청]7월10일 05:00 ~ 7월14일 14:00 경남14바1955 택시(K5, 은색) 이용 승객은 진주시보건소(749-5714) 검사받으시기 바랍니다.",2,0,0,1,0,0,0
[정읍시청]7. 15.(목) 20시 기준 정읍시 101번 확진자 발생(안양에서 확진자 접촉) / 자가격리중 확진으로 이동동선 없음 / 유증상시 진단검사 바랍니다.,3,0,0,0,1,0,0
"[인천경찰청] 미추홀구에서 배회중인 김재순씨(남, 80세)를 찾습니다 - 167cm, 55kg, 검정상하복, 검정모자, 흰운동화
 vo.la/X78Db / ☎182",5,0,0,0,0,0,1
"[남양주시청] 7.15.(목) 남양주시 주민 27명(타지역 1명 포함) 코로나19 확진. 방역사항은 홈페이지, 블로그 참고바랍니다. c11.kr/qky7",3,0,0,0,1,0,0
"[서울경찰청] 강북구에서 배회중인 천건우씨(남, 42세)를 찾습니다 - 150cm, 59kg, 녹색반팔, 청바지, 흰색운동화
 vo.la/k6BrV / ☎182",5,0,0,0,0,0,1
"[무안군청] 7/15(목) 17시기준, 신규 확진자1명(무안47번, 타지역 방문 후 확진) 발생. 수도권 및 타지역 방문자 보건소선별진료소에서 검사바랍니다.",3,0,0,0,1,0,0
"[의정부시청]7월15일 18시 기준, 일일확진자 13명 발생(1779~1791번) 홈페이지 및 블로그 https://c11.kr/joao 참고 바랍니다.",3,0,0,0,1,0,0
"[연수구청]7월15일 10:30기준 코로나19 확진자24명(1010~1033번)발생(접촉자18,유증상5,무증상1)
 blog.naver.com/yeonsulife",3,0,0,0,1,0,0
"[행정안전부] 오늘 18시05분 강원(철원,춘천),경기(양주,연천) 호우주의보 발효. 대중교통을 이용하시고 빗길 안전에 주의하시기 바랍니다.",4,0,0,0,0,1,0
"[보령시청]7.13.(화)19:00~20:10유쾌한돈, 7.14.(수)11:20~12:00약수터가든 방문자는 보건소 선별진료소에서 금일19:30까지 검사바랍니다.",2,0,0,1,0,0,0
"[밀양시청] 7월15일(목)18시 코로나19 확진자 1명 발생(밀양129번, 타지역 확진자 접촉)타지역 방문자제, 증상 의심시 코로나검사 바랍니다.",3,0,0,0,1,0,0
"[화성시청] 7월15일 18시 현재, 확진자 20명(화성 1860~1879번) 발생하였습니다. 상세내용은 hscity.go.kr/crn.do 참조",3,0,0,0,1,0,0
[거제시청] 코로나19 확진자 18명(거제575~592번)발생. 아래 링크 참고바랍니다. http://pf.kakao.com/_gigJxb/81896655,3,0,0,0,1,0,0
[행정안전부] 중부지역에 호우특보가 발효중입니다. 산간 계곡·하천·비탈면·저지대 등 위험지역 방문을 자제하여 개인 안전관리에 유의하시기 바랍니다.,4,0,0,0,0,1,0
"[대전광역시] 오늘 18시 기준, 25명 추가 발생.(동3, 중1, 서13, 유성6, 대덕2). 자세한 사항은 홈페이지 참조.
 (참고)어제 하루 총 60명 발생.",3,0,0,0,1,0,0
"[부천시청] 7월 15일(목) 18:00기준 코로나19확진자 30명 발생, 세부내용은 블로그 참조하시기 바랍니다
 blog.naver.com/bucheon-city",3,0,0,0,1,0,0
[행정안전부] 오늘 17시50분 강원(화천) 호우주의보 발효. 대중교통을 이용하시고 빗길 안전에 주의하시기 바랍니다.,4,0,0,0,0,1,0
"[광주시청] 7월 15일 17시 기준 확진자 29명 발생 (전일 5, 금일 24) 기침, 발열 등 의심 증상 발현 시 가까운 선별진료소에서 검사받으세요.",3,0,0,0,1,0,0
